rainfall_mm_hr,slope_degrees,soil_moisture_proxy_pct,historical_landslide_frequency,ground_movement_proxy_pct,risk_score
101.19,7.175,71.04,2.418,35.3,33.952
115.9,39.859,88.59,3.923,80.7,44.925
94.857,37.805,40.53,3.883,63.9,39.126
25.155,49.527,90.75,3.944,87.1,36.468
95.416,4.43,26.26,2.877,20.0,28.871
195.157,4.411,21.16,3.492,20.0,28.94
50.15,42.247,34.41,4.181,67.7,39.778
42.159,15.794,35.71,3.075,35.9,29.268
176.05,45.154,28.15,4.202,69.0,39.777
140.945,51.227,39.08,5.767,76.1,43.986
94.771,30.884,94.42,3.1,70.4,42.661
151.411,49.67,80.28,4.293,84.8,94.68
122.962,36.678,93.01,3.853,78.3,93.388
198.065,37.304,0.83,4.141,52.1,34.911
19.814,36.33,76.23,3.402,71.7,28.937
174.265,18.132,31.99,3.002,37.2,32.77
120.005,55.151,1.19,6.228,65.9,41.192
157.103,0.387,65.56,1.579,24.0,30.929
46.456,2.685,70.25,2.129,29.4,30.979
20.091,7.291,44.31,2.301,27.1,17.758
199.547,36.087,37.02,4.768,63.1,39.259
110.747,59.854,40.55,4.951,74.5,45.283
150.81,47.14,4.59,4.578,62.8,38.029
89.259,38.83,31.11,4.629,64.0,39.094
115.985,28.129,20.92,4.277,48.2,35.158
85.16,20.101,4.94,2.672,30.5,29.905
156.476,26.145,47.31,3.639,52.3,36.948
47.271,41.639,8.6,3.726,58.2,35.13
28.017,19.361,20.02,2.063,32.7,21.094
125.775,48.153,29.39,5.726,73.1,42.173
55.878,15.435,62.27,1.625,39.9,34.063
187.669,47.172,72.45,4.431,82.8,93.859
170.686,33.887,4.44,4.018,49.0,34.398
97.179,0.747,93.14,1.415,32.3,33.876
21.642,9.323,4.48,2.15,17.1,14.369
86.472,9.724,51.29,2.075,31.4,32.01
164.426,38.449,57.1,5.015,72.4,42.264
102.861,43.178,72.15,4.26,80.3,44.225
184.141,6.731,6.28,2.263,15.0,26.567
7.062,52.224,15.93,5.114,67.6,22.102
100.983,51.273,11.33,4.259,64.0,39.388
103.1,52.024,43.23,5.996,78.0,44.861
0.469,21.191,82.52,2.5,54.6,16.718
198.162,32.563,1.78,4.998,49.2,34.812
122.544,2.53,14.86,3.149,15.1,27.462
151.493,29.788,90.72,4.157,70.7,43.093
26.092,56.777,48.52,4.312,75.3,34.276
153.143,22.553,44.8,3.299,46.7,35.498
23.114,58.802,57.0,4.718,78.9,34.781
62.264,58.396,55.34,4.991,79.1,46.617
9.158,27.135,3.35,3.371,39.6,14.093
25.869,39.649,83.56,3.45,77.7,33.218
182.869,32.139,25.52,4.199,53.9,36.503
34.798,41.218,13.62,4.255,60.5,30.643
63.98,54.353,3.85,4.567,62.6,39.589
75.225,10.179,65.44,1.999,35.9,33.593
102.162,58.832,57.06,4.563,78.5,46.464
70.949,28.292,84.74,3.656,66.0,41.575
115.32,46.238,44.11,5.343,76.6,42.958
6.236,15.053,29.83,2.607,32.2,12.163
46.045,51.589,30.87,5.175,72.2,40.815
152.84,34.061,67.52,3.53,66.9,91.01
162.479,37.215,84.39,5.101,79.4,93.682
49.83,52.26,28.73,4.917,70.9,42.133
60.048,10.203,1.53,1.919,16.6,26.485
139.316,20.408,91.65,3.748,59.5,40.623
66.689,4.674,34.06,2.368,21.3,29.26
175.782,46.625,37.13,4.965,73.6,41.889
148.809,40.418,6.39,4.979,59.3,37.1
33.814,58.137,65.44,5.086,82.3,40.645
12.908,10.716,37.73,2.143,28.6,14.496
161.546,21.05,40.67,3.705,44.9,35.118
64.905,33.636,75.49,2.83,67.1,40.931
14.796,21.463,75.92,2.677,53.3,22.541
165.192,43.519,84.87,4.805,85.8,94.441
104.543,7.5,70.88,1.824,34.2,33.397
115.988,23.044,87.13,4.362,62.6,41.363
109.969,35.463,92.71,4.13,77.5,44.584
186.935,40.97,80.3,5.006,82.1,93.881
109.662,24.693,5.09,2.625,35.5,30.926
163.504,47.81,66.86,5.996,85.0,94.587
37.591,58.334,25.64,5.788,72.2,38.698
56.725,28.195,59.46,3.97,59.1,39.096
42.201,8.33,66.34,2.908,36.4,30.774
24.856,51.751,96.78,3.766,88.4,37.326
169.313,29.544,17.57,4.491,49.3,35.335
198.745,23.277,86.98,3.528,60.8,40.54
58.16,10.524,91.88,2.579,45.7,37.178
155.206,35.861,72.47,3.959,71.5,91.901
36.4,1.372,74.03,1.53,27.6,26.052
68.751,17.649,9.97,1.779,27.0,28.976
35.891,31.023,35.5,3.695,54.4,30.617
88.63,55.822,50.63,4.567,76.6,45.072
169.84,42.269,84.21,4.707,84.0,94.148
23.601,22.529,40.34,2.615,43.7,22.681
190.357,28.006,49.41,3.616,55.0,37.582
178.727,24.518,44.95,3.438,49.3,36.109
42.948,18.353,29.04,2.542,35.5,28.919
40.079,15.391,37.9,2.513,34.8,27.923
110.161,39.197,7.53,4.905,58.1,36.869
187.821,55.344,56.17,4.697,78.6,45.705
124.526,45.128,74.56,4.844,84.5,93.979
5.552,4.149,51.05,1.777,24.4,10.842
95.308,53.511,95.44,4.193,89.1,49.085
32.012,56.261,27.86,5.324,71.7,35.533
22.224,43.899,16.08,3.7,62.9,25.423
21.163,6.879,14.58,2.333,17.8,14.898
122.965,13.514,85.55,2.081,45.9,36.654
175.262,35.782,46.35,5.309,66.9,40.773
148.764,55.036,99.06,5.372,93.1,97.486
104.901,35.91,89.34,4.717,78.5,44.921
164.644,41.415,51.53,4.342,72.3,41.637
77.83,37.883,78.03,3.643,74.6,43.022
174.964,4.392,78.68,2.025,33.5,33.75
111.804,42.461,27.06,3.641,64.4,38.462
118.939,34.591,91.03,3.226,73.8,43.267
6.848,33.176,70.67,4.061,68.2,22.578
76.222,38.419,36.54,3.907,63.4,38.853
133.122,45.265,39.87,5.061,74.6,41.978
172.161,31.502,35.74,3.837,55.3,37.107
116.722,48.64,79.7,4.029,84.0,46.069
162.94,1.109,43.45,2.175,19.7,29.277
129.254,45.791,28.6,5.421,72.1,41.23
0.775,42.059,61.56,3.017,72.7,19.862
130.152,55.62,51.17,5.614,79.4,46.164
179.363,10.106,84.7,2.085,41.9,35.783
160.164,0.925,20.36,2.493,13.4,27.022
169.771,30.057,22.52,4.987,52.6,36.508
30.805,7.631,91.55,1.528,39.8,26.949
47.872,26.181,66.68,2.878,56.3,37.366
92.597,0.277,97.94,1.089,32.4,33.96
47.665,34.259,57.48,2.8,62.3,38.034
137.774,6.785,65.83,2.871,34.5,33.757
53.427,7.889,33.61,1.431,22.4,28.981
87.891,38.463,92.06,4.811,82.4,45.902
178.494,39.27,7.61,4.321,56.7,36.293
124.577,59.168,42.59,5.262,75.9,45.671
127.234,37.985,97.28,4.68,83.1,94.42
48.771,31.153,53.42,3.347,59.0,37.926
74.112,29.409,29.17,2.919,48.7,34.959
196.937,14.564,30.1,3.161,33.1,31.908
114.683,32.677,35.02,3.614,55.8,37.068
15.594,14.497,69.93,1.733,41.4,19.663
174.601,20.312,20.47,2.72,35.5,31.712
104.161,13.493,33.13,1.82,29.5,30.613
189.949,29.1,66.72,4.237,62.9,40.377
4.433,30.802,68.42,3.211,62.8,19.847
123.527,57.628,75.49,6.484,88.9,96.943
4.988,53.439,41.03,4.904,74.6,24.012
152.615,17.808,75.47,3.521,51.2,38.014
134.375,9.802,53.3,3.116,34.7,33.323
147.231,39.42,19.0,4.037,59.6,37.287
158.395,17.281,90.85,2.287,52.2,38.312
137.319,28.469,93.03,4.364,70.5,43.258
82.194,3.133,43.18,1.665,20.6,29.185
23.149,32.46,83.93,4.102,71.5,31.087
56.021,2.921,1.62,1.996,8.7,24.906
135.34,21.762,96.19,2.609,59.6,40.258
7.917,42.431,42.08,3.373,68.2,21.314
68.35,34.954,1.14,4.431,50.3,34.705
158.746,41.792,44.12,5.364,73.1,41.962
153.152,41.436,92.8,5.346,87.2,95.047
189.175,35.849,94.22,3.984,78.1,93.438
63.714,30.574,47.13,4.389,59.1,38.717
73.645,20.988,37.07,2.143,39.8,33.097
4.688,10.975,73.38,1.799,38.7,14.505
144.999,14.626,94.97,3.128,52.6,39.024
153.854,15.571,59.62,3.731,44.5,35.974
42.973,28.139,95.06,3.671,69.0,39.599
197.59,36.798,39.71,4.507,64.1,39.449
4.074,41.068,45.28,3.878,68.9,20.184
70.871,19.082,33.67,1.983,36.3,32.122
83.821,33.119,52.58,4.082,62.8,39.583
133.391,31.414,8.11,4.848,49.5,35.091
193.944,16.787,7.28,3.538,29.7,30.296
117.034,10.923,55.63,3.518,37.6,34.25
15.677,16.003,1.89,2.35,24.2,13.197
5.152,8.147,62.1,2.14,33.0,13.172
59.908,58.386,8.97,5.531,66.5,42.071
57.29,52.65,24.93,4.972,69.9,41.935
69.913,58.764,85.29,4.358,86.5,49.343
161.557,57.67,36.72,5.989,76.0,45.431
160.997,55.02,25.88,5.769,72.2,43.405
89.327,41.189,11.49,4.547,60.6,37.392
174.609,4.28,84.84,3.456,38.8,35.877
130.296,38.833,18.74,5.218,61.8,38.342
25.245,10.418,41.89,2.456,30.3,20.636
194.778,24.084,26.47,3.82,44.3,34.37
54.151,51.193,36.73,4.482,72.2,42.394
51.067,3.012,54.25,0.817,21.7,29.5
161.507,53.607,40.11,6.189,77.5,45.079
86.495,21.877,94.45,3.728,62.0,41.247
32.003,59.33,4.14,4.191,61.7,32.455
47.813,37.995,40.79,3.473,63.1,37.813
62.93,50.158,35.82,4.724,72.6,42.306
114.029,56.006,97.2,4.995,91.6,50.678
199.089,33.797,64.72,5.393,70.5,91.998
25.923,14.672,89.15,1.512,46.8,26.134
82.698,10.499,15.36,3.054,23.9,29.245
102.313,40.132,20.63,3.617,59.8,37.196
191.429,28.337,99.67,4.936,73.7,44.548
99.756,16.588,56.5,3.586,44.3,35.715
101.016,5.646,16.82,3.055,19.0,28.295
164.693,54.07,72.82,5.684,86.1,95.713
175.057,36.112,10.87,5.357,56.8,36.996
53.412,52.63,41.92,4.147,72.9,42.949
52.208,30.727,13.48,2.767,45.1,33.378
16.297,13.775,45.81,1.635,33.1,17.053
187.814,21.324,95.95,3.601,61.5,41.155
140.347,36.078,51.29,4.526,66.8,40.577
6.537,24.483,19.28,3.377,41.4,14.09
24.283,4.435,68.36,1.842,30.0,21.12
90.875,24.286,78.02,2.988,57.9,39.229
57.767,42.164,96.02,4.86,87.8,47.237
180.576,25.561,46.35,3.856,51.9,36.933
99.306,45.235,2.68,5.142,63.7,37.964
180.341,26.669,81.3,4.613,65.6,41.812
68.104,35.27,24.83,4.271,57.3,37.219
104.726,23.142,7.8,4.111,38.3,32.401
176.902,59.002,77.89,5.246,86.5,96.499
31.215,16.71,55.07,2.538,41.4,26.239
35.941,37.152,85.48,3.811,76.5,37.661
28.799,35.454,64.89,4.109,69.1,32.172
69.9,15.819,23.55,3.342,33.0,31.662
65.353,23.059,29.29,2.806,41.4,33.4
46.194,20.483,48.23,3.298,45.5,33.726
27.995,12.96,22.33,2.126,26.4,19.937
106.296,8.907,51.3,2.035,30.4,31.783
32.384,43.189,94.16,3.986,86.2,38.615
67.704,52.299,20.21,4.665,67.7,41.019
138.058,15.918,55.77,2.938,41.8,34.812
197.22,21.743,64.8,3.929,53.4,38.163
189.736,30.831,67.76,4.58,66.0,91.245
194.949,25.831,54.13,3.928,54.8,37.925
77.797,39.026,76.41,3.343,74.6,42.796
153.864,26.56,85.83,3.476,63.9,41.113
170.722,32.32,52.91,4.432,62.9,39.797
164.162,3.45,45.7,2.556,23.9,30.453
81.316,59.009,65.52,5.915,84.4,48.83
176.281,1.987,94.5,1.469,34.2,34.365
40.984,34.475,96.6,3.764,76.7,40.441
171.067,39.533,28.73,5.457,66.2,39.847
77.374,14.493,67.29,3.583,45.2,36.418
6.253,55.632,53.16,5.694,80.2,27.22
49.899,32.064,6.94,3.434,46.3,33.608
83.841,33.095,87.08,3.2,70.9,42.463
55.144,19.843,6.84,2.482,30.3,29.859
145.835,13.813,78.45,2.573,45.3,36.448
115.999,22.9,0.78,2.499,31.9,29.911
157.396,1.646,28.11,3.125,18.1,28.692
166.323,35.588,53.39,4.828,67.6,41.007
128.247,56.784,85.16,6.198,91.0,97.31
172.559,19.936,92.5,4.057,60.0,40.927
110.381,25.021,23.15,3.853,44.4,34.254
24.173,45.334,16.79,4.87,67.2,27.894
122.378,3.985,53.21,2.923,27.7,31.781
35.902,0.921,39.33,1.763,17.2,22.152
62.318,10.982,87.33,1.787,42.9,35.966
25.076,30.014,6.95,3.985,45.4,22.786
114.887,53.167,98.62,4.885,91.8,50.07
65.482,12.992,40.6,1.73,30.9,31.227
79.042,26.399,50.91,3.92,54.4,37.692
106.752,56.377,49.35,4.772,76.7,45.269
4.398,32.779,96.84,3.094,73.2,23.29
167.231,3.222,2.24,2.746,11.1,25.816
84.831,6.296,38.27,2.255,24.1,29.978
58.326,47.987,56.93,4.44,78.2,43.838
70.006,2.77,25.18,1.844,15.2,27.306
0.275,34.655,18.68,2.834,51.2,13.04
15.776,22.901,35.24,2.137,41.4,18.27
160.185,11.303,94.41,3.37,49.3,38.451
105.023,40.398,12.16,4.813,60.6,37.559
61.197,32.372,89.14,3.743,72.1,43.084
185.073,57.405,25.38,6.077,72.8,44.214
142.892,3.44,91.27,2.637,37.8,35.547
7.164,14.893,43.49,1.621,33.6,13.021
122.572,22.071,53.76,3.066,48.3,36.133
19.488,37.276,56.87,4.319,69.3,27.827
199.186,9.311,74.33,2.67,39.3,35.064
192.253,37.535,33.16,3.757,61.0,38.124
154.16,12.802,99.23,2.825,51.1,38.762
55.795,17.508,8.47,2.427,28.1,29.447
3.83,19.13,17.66,1.6,30.6,9.662
141.229,1.632,41.45,1.826,18.8,28.816
22.709,50.571,93.55,4.69,89.8,36.708
101.801,40.594,32.71,4.267,65.6,39.301
39.717,51.0,57.88,4.065,77.5,39.722
10.182,36.625,96.15,3.635,78.6,27.198
164.251,6.906,24.2,3.677,24.1,30.036
168.15,29.566,18.94,3.369,47.0,34.333
117.006,48.882,43.35,4.836,75.1,42.958
168.533,12.629,73.44,3.335,44.4,36.412
54.422,26.556,9.19,2.853,39.4,32.039
115.36,17.619,30.5,2.82,35.8,32.301
170.765,17.064,13.63,2.848,30.2,30.347
113.919,31.579,86.69,4.378,72.0,43.288
99.587,12.41,22.95,1.889,25.4,29.317
101.854,20.999,53.51,2.608,45.9,35.388
69.143,31.769,62.09,3.059,61.6,39.265
44.296,42.823,62.63,3.701,75.6,40.01
30.529,8.223,23.34,1.251,19.3,19.175
42.643,40.995,86.75,4.605,83.1,42.449
143.39,23.113,98.38,4.372,66.1,42.627
6.735,7.298,65.07,2.48,33.8,14.351
115.795,27.99,33.22,3.061,48.7,35.225
17.568,1.397,92.15,2.532,35.5,20.798
39.45,56.317,44.2,4.256,73.9,39.515
186.052,16.353,1.12,3.881,28.2,29.873
78.382,37.229,38.31,3.736,62.2,38.598
102.976,25.133,44.86,3.502,50.1,36.306
70.876,57.705,40.59,4.26,72.8,44.082
79.83,11.836,39.87,3.432,33.7,32.637
175.893,50.792,68.2,5.285,83.7,94.65
85.117,24.817,69.73,3.826,58.1,39.303
75.036,58.556,3.43,4.209,61.6,40.137
106.169,16.159,78.25,2.634,48.0,37.027
97.968,3.958,99.95,2.619,40.9,36.602
145.542,8.557,36.81,2.79,27.5,30.887
51.083,40.323,48.48,4.093,69.6,40.794
115.55,34.903,47.08,3.823,62.5,39.12
187.281,18.563,55.44,3.09,45.0,35.539
44.379,22.294,17.93,2.864,37.3,29.562
96.452,13.099,49.03,2.591,35.7,33.067
79.296,36.381,85.66,4.202,76.6,44.093
123.118,6.597,28.65,3.073,23.6,29.832
15.644,33.213,4.09,2.806,45.1,17.838
95.068,43.593,97.28,5.007,90.1,47.854
84.33,1.976,54.58,1.371,22.0,29.87
45.755,44.79,89.56,3.941,86.5,44.312
95.109,31.204,37.15,4.033,55.9,37.396
118.848,21.047,8.01,3.37,34.2,31.18
105.003,32.432,17.21,3.691,50.4,35.132
105.237,31.015,88.9,3.609,70.2,42.608
22.808,58.838,47.1,4.331,75.0,33.166
41.278,53.431,44.52,5.228,76.4,40.695
69.727,20.242,47.15,3.029,44.2,34.949
118.623,18.494,58.08,3.142,45.8,35.867
191.86,49.625,3.96,5.737,65.5,39.724
90.967,27.97,16.19,3.592,44.9,33.895
23.918,31.716,41.04,3.745,56.9,26.169
130.698,28.136,16.4,4.146,46.5,34.527
119.726,6.382,44.42,2.045,25.5,30.458
160.964,34.701,67.85,4.358,69.8,91.67
67.005,38.779,28.45,4.09,61.8,38.234
45.906,14.803,73.55,3.26,46.7,35.043
154.198,14.054,40.79,3.901,37.6,33.73
21.648,23.192,5.51,3.31,35.7,18.859
103.301,11.807,57.81,3.196,38.5,34.361
24.763,32.795,13.14,2.607,46.9,22.545
36.621,21.242,18.33,3.657,38.2,26.769
87.297,50.836,63.61,4.88,81.3,45.68
3.659,1.858,89.96,1.063,31.7,13.027
41.076,43.155,15.34,4.046,62.7,33.823
104.048,12.799,72.0,3.71,45.1,36.679
124.567,30.229,46.9,4.412,58.7,38.636
43.681,52.546,69.68,4.187,81.4,43.244
31.846,11.37,45.31,2.699,33.0,24.385
174.481,19.602,35.07,4.091,42.5,34.569
170.088,39.555,38.53,4.213,66.0,39.648
81.778,0.264,32.58,2.41,16.1,28.13
170.968,38.51,47.73,4.404,68.1,40.617
84.687,40.209,99.42,4.3,85.3,46.585
170.363,50.161,31.85,5.573,73.5,42.746
30.429,6.3,45.87,1.75,25.1,21.683
136.99,49.712,21.84,5.36,70.0,41.322
176.772,11.886,68.11,3.555,42.5,35.882
117.943,41.396,80.66,4.844,82.3,45.355
93.964,8.244,89.32,2.616,42.5,36.412
30.098,7.563,85.72,1.711,38.4,26.17
81.437,44.232,93.9,3.645,86.4,46.224
182.055,2.929,0.03,2.251,8.9,24.996
108.196,47.193,36.75,3.836,70.6,40.813
16.411,51.745,31.34,4.475,70.6,27.142
114.089,10.022,56.49,2.176,33.5,32.755
137.328,3.141,74.75,2.111,31.2,33.119
97.305,14.599,96.15,2.106,50.3,38.094
9.811,49.196,53.81,4.422,77.2,26.07
126.82,30.358,24.24,3.345,49.4,35.073
110.671,6.567,54.14,1.743,27.9,31.258
77.845,31.747,20.97,3.694,50.8,35.392
124.498,50.956,51.92,5.518,79.4,45.079
15.148,43.935,28.02,4.129,67.5,24.074
56.915,21.703,79.41,2.297,53.7,38.077
121.607,0.22,28.5,2.354,14.7,27.613
195.922,27.943,66.15,4.783,62.8,40.612
45.229,7.915,33.45,2.369,24.8,27.837
102.313,8.291,3.54,1.918,15.1,26.267
102.197,33.529,49.88,3.839,61.8,39.129
73.534,28.673,37.15,3.358,51.4,36.12
194.509,1.085,73.05,2.596,29.6,32.961
53.919,7.553,40.08,3.041,28.0,31.276
35.272,3.544,26.34,2.278,17.5,21.578
9.158,24.39,57.68,2.226,50.0,18.259
161.839,3.463,59.6,2.227,27.3,31.646
90.742,16.574,15.85,2.616,29.7,30.24
54.005,39.474,95.21,3.693,81.7,45.328
178.461,2.78,92.67,3.415,39.4,36.352
156.793,51.74,95.14,4.355,89.4,96.063
180.271,20.002,1.03,2.96,29.9,29.75
47.405,53.333,2.54,5.074,63.4,38.592
173.342,13.949,21.2,2.98,29.3,30.602
36.12,5.813,54.12,2.036,27.8,25.278
33.372,57.986,57.26,4.188,77.6,38.59
28.411,7.574,91.79,1.727,40.3,26.115
117.367,27.813,77.75,4.305,65.0,41.366
98.123,17.959,58.57,2.531,43.9,35.168
152.636,25.801,5.73,2.935,37.7,31.57
96.685,20.784,65.49,2.782,49.7,36.836
86.527,6.091,1.1,2.371,13.0,25.962
12.579,15.953,58.6,3.017,42.8,18.748
77.842,48.711,96.73,4.337,89.9,48.276
125.447,53.582,1.89,5.58,64.5,40.241
112.248,5.764,24.4,2.053,18.9,28.122
195.153,57.834,10.4,5.722,67.4,42.299
89.248,37.729,78.89,3.874,75.3,43.319
52.545,28.21,51.31,2.582,53.2,36.772
177.127,53.097,19.27,5.917,70.6,42.39
54.927,13.308,81.38,3.277,47.4,37.381
170.677,13.752,6.92,3.397,25.8,29.416
123.549,44.24,10.52,4.533,63.6,37.97
117.287,49.212,53.31,4.815,78.0,44.107
114.456,43.581,79.12,4.674,83.8,45.511
151.81,34.21,33.41,4.713,59.8,38.375
1.17,57.096,49.05,5.668,78.9,24.84
83.814,55.708,95.2,6.049,93.7,51.477
63.951,7.372,58.87,2.994,33.3,33.253
114.114,5.14,28.83,1.648,18.5,28.049
166.87,59.841,48.29,5.019,77.0,46.201
74.557,45.948,0.75,3.765,59.6,36.495
0.528,45.457,52.93,4.649,77.5,21.266
87.585,34.663,86.33,3.125,72.2,42.662
1.01,46.338,53.44,4.266,76.7,21.341
26.367,19.742,90.77,2.07,54.3,28.245
155.908,24.405,49.4,3.692,51.2,36.834
177.735,2.22,46.97,2.214,22.1,29.959
115.188,12.057,86.53,3.607,48.4,38.001
151.453,51.105,6.95,4.946,64.5,39.577
65.324,33.421,6.81,3.801,48.7,34.328
175.851,5.689,9.14,3.34,17.4,27.754
133.179,56.232,38.96,5.66,75.8,45.009
46.311,33.082,11.61,3.225,48.3,32.561
189.391,33.702,28.32,4.383,56.9,37.359
117.058,48.386,7.17,4.275,62.8,38.286
23.593,46.667,20.69,3.93,66.0,27.404
196.162,52.43,54.49,4.87,78.5,45.031
188.961,39.476,91.32,4.844,83.4,94.328
128.226,11.353,66.9,3.484,41.4,35.554
45.264,4.909,85.88,2.738,38.1,33.311
13.908,0.912,61.92,2.481,25.8,15.698
102.457,7.082,82.19,2.473,38.7,35.214
111.418,10.197,63.83,2.639,37.1,34.08
47.217,40.294,99.46,3.047,82.2,44.092
105.147,28.817,73.61,4.565,65.5,41.409
120.982,57.153,5.59,5.183,64.6,41.057
12.736,11.381,69.04,1.653,37.5,17.511
5.681,38.337,4.24,3.543,52.7,15.405
100.001,25.351,53.51,3.303,52.5,37.102
11.208,5.088,89.59,2.245,38.1,18.268
98.646,24.739,22.95,3.884,44.1,34.199
167.113,20.22,62.43,4.059,51.3,37.687
179.199,17.458,88.0,3.181,53.7,38.961
120.002,14.974,17.73,2.68,28.7,30.146
126.487,56.629,27.15,5.092,70.9,43.215
170.926,33.09,80.13,3.758,70.2,91.901
112.84,26.161,65.06,3.186,56.6,38.437
180.244,24.286,65.73,2.994,54.2,37.883
145.754,25.126,9.66,4.158,41.2,33.109
10.402,32.069,8.89,3.169,46.2,16.172
9.717,11.653,48.65,2.342,33.4,14.713
79.908,22.458,38.02,2.428,42.4,33.833
53.802,39.678,36.82,4.702,66.9,39.992
58.815,27.663,54.95,3.133,55.1,37.615
161.881,58.667,16.84,5.042,67.7,42.496
45.666,6.454,93.0,1.82,39.6,33.679
132.782,17.051,92.82,2.273,52.5,38.462
166.084,4.038,60.97,3.081,30.5,32.809
115.855,23.361,33.62,2.874,43.2,34.016
65.295,31.679,27.44,3.472,52.1,35.859
103.104,2.673,81.94,2.663,34.2,34.372
66.986,49.879,91.39,4.808,89.4,48.442
65.413,39.859,43.17,4.783,69.2,40.816
124.802,37.133,65.59,4.718,72.7,92.103
49.886,52.217,89.38,4.228,87.4,48.108
187.269,32.392,73.33,3.765,67.4,91.328
6.014,14.8,67.73,2.305,42.5,15.865
21.468,9.562,41.87,2.126,28.5,18.435
182.662,33.755,45.35,3.702,60.4,38.542
165.644,49.991,97.05,5.025,91.7,96.381
135.074,40.403,77.81,4.374,79.2,93.209
96.189,6.092,3.49,2.763,14.7,26.629
106.718,0.712,9.33,1.582,7.5,24.821
74.485,12.715,54.84,2.95,38.0,33.988
70.648,58.092,98.9,4.246,90.3,50.57
116.362,39.215,46.1,5.001,69.9,41.215
45.41,56.008,11.0,4.825,65.4,39.001
70.068,40.578,40.24,4.406,68.2,40.269
26.653,30.959,92.11,3.21,70.1,32.264
23.077,3.727,71.9,1.01,28.2,19.958
194.543,6.54,19.92,2.74,20.1,28.516
72.439,1.695,6.66,1.745,8.2,24.921
145.692,33.816,61.24,4.88,68.1,91.421
187.883,45.627,12.59,6.221,69.3,40.256
23.16,11.771,37.99,2.368,30.4,19.509
157.742,47.056,5.53,4.861,63.8,38.405
137.987,5.312,43.34,2.275,24.6,30.331
18.589,18.383,58.74,2.204,43.6,21.126
47.091,45.533,2.32,3.548,59.6,35.069
176.5,31.474,80.49,5.097,71.9,92.569
102.533,19.534,95.55,3.544,59.2,40.642
32.135,13.75,17.08,1.859,25.0,21.086
119.195,13.488,26.41,2.375,28.8,30.445
180.357,47.489,7.92,4.474,63.6,38.368
7.854,16.854,99.06,1.55,52.3,19.813
181.515,27.663,17.94,4.512,47.4,34.966
34.837,51.755,61.88,5.391,82.0,39.555
135.877,0.231,95.86,2.363,34.9,35.034
74.264,54.963,66.22,5.186,82.8,47.228
35.839,26.193,12.24,3.357,41.2,26.58
144.091,38.205,32.72,4.424,63.3,38.917
38.484,10.25,84.27,2.678,43.4,31.313
79.771,6.068,7.58,3.112,16.8,27.434
31.508,19.908,90.5,3.554,58.2,32.046
13.436,18.094,44.67,1.975,38.4,17.009
160.994,53.017,5.87,4.971,64.2,39.922
49.805,46.906,63.07,3.542,77.8,43.254
138.874,39.136,16.41,4.202,58.9,37.107
191.004,53.282,80.75,4.989,86.7,95.697
113.839,7.437,87.04,2.635,41.0,35.996
167.449,12.579,96.33,2.723,49.7,38.287
43.135,6.807,67.63,1.245,31.0,29.262
2.522,3.665,1.46,1.64,8.6,3.801
0.255,41.727,87.56,2.949,80.0,22.347
69.927,39.924,38.31,3.365,64.3,38.834
66.338,33.669,85.21,4.121,73.3,43.339
143.451,15.622,0.28,2.789,24.4,28.487
92.614,5.307,16.14,2.448,16.9,27.516
85.778,25.669,12.68,2.64,38.9,32.0
23.467,38.979,76.33,4.103,76.5,31.886
194.314,36.794,23.9,4.918,60.3,38.133
91.852,50.455,95.43,4.493,89.9,48.693
117.351,4.685,47.13,1.77,23.8,30.083
63.433,11.072,22.01,1.499,22.7,28.504
103.822,57.581,19.92,4.722,67.8,42.256
33.443,44.106,85.37,4.456,85.8,38.808
130.848,44.063,48.95,3.984,73.6,41.591
95.56,25.738,19.71,2.95,41.9,33.109
28.309,17.634,40.79,1.861,36.5,22.903
30.832,26.397,44.5,2.321,48.5,26.904
2.224,29.374,51.47,2.749,55.0,16.207
99.945,30.807,94.23,3.065,70.2,42.586
194.765,31.03,64.07,4.482,64.9,90.951
8.047,26.581,27.34,2.231,43.3,14.94
61.278,12.37,4.45,2.809,22.1,28.221
199.962,57.666,0.52,5.561,64.1,41.007
76.19,27.279,84.42,3.389,64.1,41.032
161.278,34.581,74.38,3.549,69.6,91.579
198.765,18.287,52.23,3.995,46.0,36.056
157.922,40.254,80.18,4.597,80.3,93.5
141.979,41.424,34.25,4.361,67.2,39.758
43.705,22.207,43.06,3.737,46.9,32.91
24.611,31.477,35.11,3.674,54.7,25.693
100.818,34.081,49.27,3.618,61.7,38.961
100.099,41.65,34.32,4.111,66.9,39.559
129.156,20.57,30.96,3.508,40.9,33.737
92.25,7.43,61.47,1.633,30.8,32.148
154.476,8.322,91.35,2.441,42.8,36.473
165.288,48.61,6.96,4.751,64.0,38.805
45.302,14.485,48.37,2.932,37.9,31.596
9.858,46.774,50.79,4.398,76.2,25.179
50.739,40.96,73.34,3.874,77.2,43.449
90.024,20.044,49.2,3.587,46.0,35.705
196.414,16.986,82.94,3.6,52.8,38.728
185.439,18.887,46.17,4.352,45.7,35.895
7.326,27.515,40.09,3.232,50.7,17.272
43.215,49.938,63.57,4.274,79.8,41.859
90.839,40.235,24.22,3.36,60.4,37.35
191.296,25.183,45.94,3.717,51.1,36.658
63.183,19.435,97.48,2.906,58.1,40.173
153.42,22.355,21.94,3.277,39.6,32.916
79.421,59.452,94.84,6.038,93.5,52.283
